start_station_name,date,hour,trip_count,PRCP,SNOW,TAVG,extreme_weather,event_Basketball,event_Comedy,event_Concert,event_Fair,event_Hockey,day_of_week,is_weekend,week_of_year,month
Harvard Square at Mass Ave/ Dunster,2024-11-09,13,17.0,0.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,1.0,Saturday,True,45,November
Harvard Square at Mass Ave/ Dunster,2024-11-09,14,15.0,0.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,1.0,Saturday,True,45,November
Harvard Square at Mass Ave/ Dunster,2024-11-09,15,20.0,0.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,1.0,Saturday,True,45,November
Harvard Square at Mass Ave/ Dunster,2024-11-09,16,19.0,0.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,1.0,Saturday,True,45,November
Harvard Square at Mass Ave/ Dunster,2024-11-09,17,24.0,0.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,1.0,Saturday,True,45,November
Harvard Square at Mass Ave/ Dunster,2024-11-09,18,10.0,0.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,1.0,Saturday,True,45,November
Harvard Square at Mass Ave/ Dunster,2024-11-09,19,11.0,0.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,1.0,Saturday,True,45,November
Harvard Square at Mass Ave/ Dunster,2024-11-09,20,6.0,0.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,1.0,Saturday,True,45,November
Harvard Square at Mass Ave/ Dunster,2024-11-09,21,14.0,0.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,1.0,Saturday,True,45,November
Harvard Square at Mass Ave/ Dunster,2024-11-09,22,6.0,0.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,1.0,Saturday,True,45,November
Harvard Square at Mass Ave/ Dunster,2024-11-09,23,7.0,0.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,1.0,Saturday,True,45,November
Harvard Square at Mass Ave/ Dunster,2024-11-10,0,9.0,0.01,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,45,November
Harvard Square at Mass Ave/ Dunster,2024-11-10,1,5.0,0.01,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,45,November
Harvard Square at Mass Ave/ Dunster,2024-11-10,2,3.0,0.01,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,45,November
Harvard Square at Mass Ave/ Dunster,2024-11-10,3,0.0,0.01,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,45,November
Harvard Square at Mass Ave/ Dunster,2024-11-10,4,1.0,0.01,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,45,November
Harvard Square at Mass Ave/ Dunster,2024-11-10,5,0.0,0.01,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,45,November
Harvard Square at Mass Ave/ Dunster,2024-11-10,6,0.0,0.01,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,45,November
Harvard Square at Mass Ave/ Dunster,2024-11-10,7,0.0,0.01,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,45,November
Harvard Square at Mass Ave/ Dunster,2024-11-10,8,3.0,0.01,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,45,November
Harvard Square at Mass Ave/ Dunster,2024-11-10,9,1.0,0.01,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,45,November
Harvard Square at Mass Ave/ Dunster,2024-11-10,10,16.0,0.01,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,45,November
Harvard Square at Mass Ave/ Dunster,2024-11-10,11,8.0,0.01,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,45,November
Harvard Square at Mass Ave/ Dunster,2024-11-10,12,15.0,0.01,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,45,November
Harvard Square at Mass Ave/ Dunster,2024-11-10,13,13.0,0.01,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,45,November
Harvard Square at Mass Ave/ Dunster,2024-11-10,14,17.0,0.01,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,45,November
Harvard Square at Mass Ave/ Dunster,2024-11-10,15,17.0,0.01,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,45,November
Harvard Square at Mass Ave/ Dunster,2024-11-10,16,30.0,0.01,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,45,November
Harvard Square at Mass Ave/ Dunster,2024-11-10,17,11.0,0.01,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,45,November
Harvard Square at Mass Ave/ Dunster,2024-11-10,18,26.0,0.01,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,45,November
Harvard Square at Mass Ave/ Dunster,2024-11-10,19,11.0,0.01,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,45,November
Harvard Square at Mass Ave/ Dunster,2024-11-10,20,7.0,0.01,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,45,November
Harvard Square at Mass Ave/ Dunster,2024-11-10,21,3.0,0.01,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,45,November
Harvard Square at Mass Ave/ Dunster,2024-11-10,22,6.0,0.01,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,45,November
Harvard Square at Mass Ave/ Dunster,2024-11-10,23,3.0,0.01,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,45,November
Harvard Square at Mass Ave/ Dunster,2024-11-11,0,1.0,0.08,0.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,Monday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-11,1,1.0,0.08,0.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,Monday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-11,2,0.0,0.08,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-11,3,1.0,0.08,0.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,Monday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-11,4,0.0,0.08,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-11,5,0.0,0.08,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-11,6,0.0,0.08,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-11,7,0.0,0.08,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-11,8,12.0,0.08,0.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,Monday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-11,9,5.0,0.08,0.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,Monday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-11,10,6.0,0.08,0.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,Monday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-11,11,7.0,0.08,0.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,Monday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-11,12,22.0,0.08,0.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,Monday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-11,13,24.0,0.08,0.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,Monday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-11,14,13.0,0.08,0.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,Monday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-11,15,11.0,0.08,0.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,Monday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-11,16,16.0,0.08,0.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,Monday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-11,17,16.0,0.08,0.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,Monday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-11,18,21.0,0.08,0.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,Monday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-11,19,10.0,0.08,0.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,Monday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-11,20,24.0,0.08,0.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,Monday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-11,21,6.0,0.08,0.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,Monday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-11,22,2.0,0.08,0.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,Monday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-11,23,0.0,0.08,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-12,0,3.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-12,1,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-12,2,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-12,3,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-12,4,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-12,5,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-12,6,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-12,7,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-12,8,11.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-12,9,4.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-12,10,13.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-12,11,5.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-12,12,12.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-12,13,9.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-12,14,6.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-12,15,10.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-12,16,12.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-12,17,10.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-12,18,16.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-12,19,7.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-12,20,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-12,21,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-12,22,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-12,23,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-13,0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-13,1,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-13,2,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-13,3,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-13,4,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-13,5,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-13,6,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-13,7,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-13,8,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-13,9,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-13,10,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-13,11,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-13,12,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-13,13,3.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-13,14,15.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-13,15,9.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-13,16,17.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-13,17,20.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-13,18,6.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-13,19,8.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-13,20,14.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-13,21,11.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-13,22,7.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-13,23,1.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-14,0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-14,1,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-14,2,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-14,3,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-14,4,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-14,5,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-14,6,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-14,7,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-14,8,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-14,9,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-14,10,3.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-14,11,5.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-14,12,8.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-14,13,7.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-14,14,16.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-14,15,5.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-14,16,5.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-14,17,13.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-14,18,17.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-14,19,17.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-14,20,21.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-14,21,7.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-14,22,4.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-14,23,1.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-15,0,3.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-15,1,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-15,2,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-15,3,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-15,4,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-15,5,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-15,6,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-15,7,3.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-15,8,3.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-15,9,4.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-15,10,9.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-15,11,7.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-15,12,5.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-15,13,16.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-15,14,17.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-15,15,24.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-15,16,11.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-15,17,21.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-15,18,21.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-15,19,10.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-15,20,13.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-15,21,7.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-15,22,8.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-15,23,10.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-16,0,3.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-16,1,2.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-16,2,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-16,3,1.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-16,4,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-16,5,2.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-16,6,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-16,7,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-16,8,2.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-16,9,3.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-16,10,12.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-16,11,11.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-16,12,15.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-16,13,7.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-16,14,24.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-16,15,28.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-16,16,27.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,46,November
Harvard Square at Mass Ave/ Dunster,2024-11-16,17,12.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,46,November
